typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,5898,152744.54822436534,0.6295481322728635,5.1074073444337356e-05,0.75
LH,2310,29222.43579396559,0.12044246481080029,5.1074073444337356e-05,0.75
HL,7042,28071.578251675703,0.11569911897827674,5.1074073444337356e-05,0.75
HH,8109,32587.1249398184,0.13431028393805947,5.1074073444337356e-05,0.75
