typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,34259,1000952.183143511,0.6108900523531131,0.0026568861195763126,0.75
LH,11701,227914.61707045417,0.13909832527359337,0.0026568861195763126,0.75
HL,28297,208275.11044259276,0.1271121590669271,0.0026568861195763126,0.75
HH,51831,201372.54753096867,0.12289946330636636,0.0026568861195763126,0.75
