typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,12483,332671.3536848844,0.6161788347325736,0.0007117881025811989,0.75
LH,7244,72247.3757979715,0.13381766520795313,0.0007117881025811989,0.75
HL,7612,72175.39527014433,0.13368434180253003,0.0007117881025811989,0.75
HH,17549,62800.03410636133,0.11631915825694324,0.0007117881025811989,0.75
