city,name,country,tier,synthetic,population,mean_everyday,mean_emergency,gini_everyday,gini_emergency,p90_p50_ratio_emergency,spearman_rho,compounding_intensity,divergence_gap,compounding_pop_share_50,jaccard_high_50,compounding_pop_share_75,jaccard_high_75,gini_t_everyday,gini_t_emergency,pop_share_beyond_everyday_15,pop_share_beyond_everyday_30,pop_share_beyond_emergency_30,pop_share_beyond_emergency_45,pop_share_beyond_emergency_60
toulon,Toulon,FR,1,False,540278.7228263471,0.3148655641295258,0.9073948255901259,0.43086476326738543,0.458413237484067,2.9657703252327146,0.4146139202972454,0.3752717008839507,0.02754847421668155,0.3259113503428252,0.4835830065942915,0.11631915825694324,0.3030556123081388,0.5672745282886069,0.28837326838861493,0.3788591875119314,0.2857166251560594,0.013734669940647842,0.0008485887221445741,0.0008448586020875313
