typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,2735,96493.45719978912,0.34455336268218245,0.0,0.5
LH,1863,43496.66352244542,0.1553154184442129,0.0,0.5
HL,3609,43643.322489178856,0.15583909996233772,0.0,0.5
HH,15896,96420.29490518454,0.3442921189112669,0.0,0.5
