level,regime,service,n_facilities,pop_mean_time_min,pop_median_time_min,pop_p90_time_min_reachable,pop_share_beyond_15min,pop_share_beyond_30min,pop_service_deprived_share,unreachable_pop_share,mean_deprivation,pop_share_beyond_8min,pop_share_beyond_45min,pop_share_beyond_60min
everyday,everyday,everyday,,21.71785846585524,10.944914482488093,51.82344518023091,0.48938028694299524,0.20527233897599692,0.025135344234719956,0.0,0.27489930988757927,,,
emergency,emergency,emergency,,13.854555775757516,12.0,24.5,0.34819601960068214,0.02111702691761869,0.0,0.0,1.0803122878063816,0.7544630864168959,0.0,0.0
