column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,24059,0.9981745010994482,0.9998313861003514,416
ses_census_foreign_born_share,24070,0.9986308758245862,0.9998527430467095,416
ses_census_share_ge65,24070,0.9986308758245862,0.9998527430467095,456
ses_census_share_u15,24070,0.9986308758245862,0.9998527430467095,432
