column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,115058,0.7013892698865541,0.916991045814548,1168
ses_census_foreign_born_share,115061,0.7014075577744859,0.9169924488038217,1192
ses_census_share_ge65,115061,0.7014075577744859,0.9169924488038217,1291
ses_census_share_u15,115061,0.7014075577744859,0.9169924488038217,1320
