city,name,country,tier,synthetic,population,mean_everyday,mean_emergency,gini_everyday,gini_emergency,p90_p50_ratio_emergency,spearman_rho,compounding_intensity,divergence_gap,compounding_pop_share_50,jaccard_high_50,compounding_pop_share_75,jaccard_high_75,gini_t_everyday,gini_t_emergency,pop_share_beyond_everyday_15,pop_share_beyond_everyday_30,pop_share_beyond_emergency_30,pop_share_beyond_emergency_45,pop_share_beyond_emergency_60
hamburg,Hamburg,DE,2,False,3162606.7627754873,0.17297377487351234,0.028855033187518284,0.6567947534836417,0.6214344752476996,6.581624031190033,0.42770182552598657,0.37965592012469435,-0.03536027823594212,0.31543995346659787,0.4606466780301106,0.12834299166900157,0.34544637628155667,0.7400338094116279,0.4203958431414834,0.17958390797366577,0.13443776165748242,5.0702903222532e-05,4.973538264830113e-05,4.973538264830113e-05
