typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,13196,807609.5401325137,0.2854407768934178,0.00019476968902579081,0.5
LH,13945,607056.0386455795,0.21455733083638795,0.00019476968902579081,0.5
HL,25101,607130.9919772353,0.2145838222733453,0.00019476968902579081,0.5
HH,57807,807545.2945594201,0.28541806999684893,0.00019476968902579081,0.5
