column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,82861,0.9638698570381659,0.9993251504786017,1095
ses_census_foreign_born_share,83050,0.9660683750741563,0.9993521443622895,1105
ses_census_share_ge65,83050,0.9660683750741563,0.9993521443622895,1124
ses_census_share_u15,83050,0.9660683750741563,0.9993521443622895,1123
