typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,9680,920618.7543561818,0.26625566314042115,0.0,0.5
LH,11093,808159.7072889614,0.23373095298071708,0.0,0.5
HL,16349,794127.1977288115,0.22967255734106398,0.0,0.5
HH,48845,934743.8174398197,0.27034082653779773,0.0,0.5
