typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,13096,324815.47356058704,0.6181153398362066,9.747682019448449e-05,0.75
LH,6021,69303.75276750559,0.13188322657239648,9.747682019448449e-05,0.75
HL,12096,68644.58854143403,0.1306288543125414,9.747682019448449e-05,0.75
HH,25252,62729.49135817413,0.11937257927885554,9.747682019448449e-05,0.75
