column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,55423,0.9807818223645791,0.9922720967873987,715
ses_census_foreign_born_share,55780,0.98709940009556,0.9930162774547028,728
ses_census_share_ge65,55780,0.98709940009556,0.9930162774547028,831
ses_census_share_u15,55780,0.98709940009556,0.9930162774547028,750
