typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,6006,120702.72460947372,0.629826300783233,0.008653058724526999,0.75
LH,2396,23025.553005564027,0.12014723710590043,0.008653058724526999,0.75
HL,4968,22042.557345514186,0.115017969955898,0.008653058724526999,0.75
HH,9683,25873.630282280035,0.13500849215496863,0.008653058724526999,0.75
