city,name,country,tier,synthetic,population,mean_everyday,mean_emergency,gini_everyday,gini_emergency,p90_p50_ratio_emergency,spearman_rho,compounding_intensity,divergence_gap,compounding_pop_share_50,jaccard_high_50,compounding_pop_share_75,jaccard_high_75,gini_t_everyday,gini_t_emergency,pop_share_beyond_everyday_15,pop_share_beyond_everyday_30,pop_share_beyond_emergency_30,pop_share_beyond_emergency_45,pop_share_beyond_emergency_60
lahti,Lahti,FI,1,False,191531.8847108381,0.4951615268293036,2.14379992931051,0.35269391280426177,0.4443647083596055,3.494654678779075,0.49931283039236235,0.3858384769721691,0.09167079555534374,0.3454192889184086,0.5414376070251877,0.12804053265731316,0.34030828179671385,0.45161587024882116,0.27296939494899886,0.7401450985564676,0.5425399345923353,0.22119696288778204,0.027367851368306283,0.00020825719428172848
