typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,13924,227248.35123614967,0.6486959289783966,0.010386204266231118,0.75
LH,5665,35489.31372603495,0.10130666828201743,0.010386204266231118,0.75
HL,6884,32556.205602294765,0.09293391094946149,0.010386204266231118,0.75
HH,28681,55021.8029037253,0.1570634917901245,0.010386204266231118,0.75
