column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,53281,0.9190499189291752,0.9591199849494134,597
ses_census_foreign_born_share,54700,0.9435264083899679,0.963899817598014,497
ses_census_share_ge65,54700,0.9435264083899679,0.963899817598014,719
ses_census_share_u15,54700,0.9435264083899679,0.963899817598014,671
