typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,4598,128903.71621454228,0.3679644559958343,0.010386204266231118,0.5
LH,4673,46239.66788187716,0.13199428796346435,0.010386204266231118,0.5
HL,4029,49123.31463023089,0.1402258544240939,0.010386204266231118,0.5
HH,41854,126048.97474155435,0.35981540161660736,0.010386204266231118,0.5
