level,regime,service,n_facilities,pop_mean_time_min,pop_median_time_min,pop_p90_time_min_reachable,pop_share_beyond_15min,pop_share_beyond_30min,pop_service_deprived_share,unreachable_pop_share,mean_deprivation,pop_share_beyond_8min,pop_share_beyond_45min,pop_share_beyond_60min
service,everyday,gp,314.0,8.182366748119863,6.77362565279836,17.102121394903545,0.38478166702232824,0.2830464110617766,0.278066236154755,8.834990078709413e-05,0.4332068474536042,,,
service,everyday,pharmacy,388.0,5.737086028290855,4.5,12.700717837544378,0.23626738371106137,0.19513234300492302,0.1945651148704618,8.834990078709413e-05,0.2976403607843848,,,
service,everyday,supermarket,349.0,5.660667933919761,4.527365418217031,11.873476624963555,0.20138075459704263,0.1662188400892708,0.16551492836297046,8.834990078709413e-05,0.26674461901874946,,,
service,everyday,school_primary,462.0,5.5916555500746705,4.408735218513898,12.0,0.16347214280426986,0.1252768519208318,0.12501918118156471,8.834990078709413e-05,0.23069130425388268,,,
service,everyday,school_secondary,462.0,5.5916555500746705,4.408735218513898,12.0,0.16347214280426986,0.1252768519208318,0.12501918118156471,8.834990078709413e-05,0.23069130425388268,,,
service,everyday,green_space_local,1008.0,5.391679639200181,4.095342451986325,12.530653586202616,0.19019542977688694,0.1469081083872844,0.1436355892310424,8.834990078709413e-05,0.24998411822868127,,,
service,everyday,green_space_district,1008.0,5.391679639200181,4.095342451986325,12.530653586202616,0.19019542977688694,0.1469081083872844,0.1436355892310424,8.834990078709413e-05,0.24998411822868127,,,
service,emergency,emergency_dept_hospital,2.0,20.858208739460395,19.0,35.0,0.698529355784366,0.16807363973131734,0.0013357832515758289,8.834990078709413e-05,2.0616089349826408,0.9187273525866314,0.021550623720759863,0.0014574203682359574
service,emergency,ambulance_station,4.0,16.963853349919187,15.0,30.0,0.4485508641320235,0.09669657464923903,0.0012199712212936215,8.834990078709413e-05,1.5076344718345507,0.8560086745611964,0.008489475863395586,0.0013497172230708448
