typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,2936,146830.41214673384,0.5888559938543867,0.0005149201470868066,0.75
LH,2631,40156.535936235916,0.16104577064627953,0.0005149201470868066,0.75
HL,6732,40126.23697167495,0.16092425817057066,0.0005149201470868066,0.75
HH,6625,22235.405567058828,0.08917397732876312,0.0005149201470868066,0.75
