term,coef,se,t,p,n,r2,regime,model
const,1.77384750681733,0.01804069156318409,98.32480648564754,0.0,18924,0.4370430349954677,everyday,density
ses_log10_density,-1.1707628802456156,0.011916184394031012,-98.24981231677377,0.0,18924,0.4370430349954677,everyday,density
const,-0.032608271154334664,0.01735380415505679,-1.8790272647414208,0.06024077049354451,10840,0.01291678437202648,everyday,ses
ses_census_employment_share,-0.2443777654135737,0.028270031924488747,-8.644410663076858,5.408371040980101e-18,10840,0.01291678437202648,everyday,ses
const,-0.004911397830638655,0.016544255482184526,-0.2968642400334927,0.7665701583940231,11067,0.005871838706217214,everyday,ses
ses_census_foreign_born_share,0.09275251580974865,0.008941653946771842,10.373082693860525,3.28745090812092e-25,11067,0.005871838706217214,everyday,ses
const,0.02680979872909332,0.016019554026279477,1.673567109615714,0.094215707052183,11067,0.03582185820980743,everyday,ses
ses_census_share_ge65,-0.38869146913429986,0.04352871389568373,-8.929541774787932,4.2777695798766555e-19,11067,0.03582185820980743,everyday,ses
const,-0.0018498263878614597,0.016212068559147502,-0.1141018113211539,0.9091570863769793,11067,0.009349156113590218,everyday,ses
ses_census_share_u15,0.1906689347776407,0.03268778967709092,5.8330323543188385,5.442900874466776e-09,11067,0.009349156113590218,everyday,ses
const,0.945776856165965,0.01987981647660608,47.57472772844379,0.0,18924,0.1242421631690066,emergency,density
ses_log10_density,-0.6242252684850068,0.014701051653715394,-42.461266254189816,0.0,18924,0.1242421631690066,emergency,density
const,0.10437390403867858,0.017508830985273036,5.961214893585367,2.5036944936526708e-09,10840,0.1323374368357364,emergency,ses
ses_census_employment_share,0.7822144668676306,0.03142038058654835,24.895130239208854,8.400845128888342e-137,10840,0.1323374368357364,emergency,ses
const,0.007119786075285333,0.01750669541126734,0.4066893213154909,0.6842361845723952,11067,0.012339506153313029,emergency,ses
ses_census_foreign_born_share,-0.13445827303793223,0.008411901927550746,-15.984289188816282,1.6443182212001607e-57,11067,0.012339506153313029,emergency,ses
const,0.009103704460255253,0.016984802820878858,0.5359911773049475,0.5919646480190184,11067,0.0041304493819618315,emergency,ses
ses_census_share_ge65,-0.1319865283949775,0.025283160929435337,-5.220333357974842,1.7860135134409957e-07,11067,0.0041304493819618315,emergency,ses
const,-0.00026243378996770796,0.017423763920160255,-0.015061831138796456,0.987982851844535,11067,0.0001881698227302886,emergency,ses
ses_census_share_u15,0.027050090490197045,0.01974779812701246,1.3697775476647183,0.17075635281131707,11067,0.0001881698227302886,emergency,ses
