city,axis,variant,layer,threshold,gini_everyday,gini_emergency,divergence_gap,share_LL,share_LH,share_HL,share_HH
katowice,curvature,baseline,baseline,0.5,0.4890106068717532,0.27866355889081934,-0.21034704798093384,0.26544459268294524,0.23449403543565175,0.233306909499294,0.266754462382109
katowice,curvature,everyday_k0.1_t010,curvature,0.5,0.3726558588330556,0.27866355889081934,-0.09399229994223623,0.26676097994733244,0.23322637569117677,0.23199052223490685,0.26802212212658394
katowice,curvature,everyday_k0.1_t015,curvature,0.5,0.41646520119404906,0.27866355889081934,-0.13780164230322972,0.2663976193697713,0.23360618080892753,0.23235388281246794,0.2676423170088332
katowice,curvature,everyday_k0.1_t020,curvature,0.5,0.46912453915446944,0.27866355889081934,-0.1904609802636501,0.2662477578177626,0.23373016675220668,0.23250374436447666,0.26751833106555406
katowice,curvature,everyday_k0.2_t010,curvature,0.5,0.38497489217900926,0.27866355889081934,-0.10631133328818992,0.2664075232410472,0.23358994329109564,0.23234397894119205,0.2676585545266651
katowice,curvature,everyday_k0.2_t020,curvature,0.5,0.6083457401081129,0.27866355889081934,-0.3296821812172936,0.26546250089456047,0.23455308429111826,0.23328900128767882,0.26669541352664244
katowice,curvature,everyday_k0.3_t010,curvature,0.5,0.4274043677096573,0.27866355889081934,-0.14874080881883794,0.26596416198704764,0.23401033727951182,0.2327873401951916,0.2672381605382489
katowice,curvature,everyday_k0.3_t015,curvature,0.5,0.5906620651638842,0.27866355889081934,-0.31199850627306486,0.2642079552526373,0.23578902101002808,0.23454354692960197,0.26545947680773263
katowice,curvature,everyday_k0.3_t020,curvature,0.5,0.7499550731969213,0.27866355889081934,-0.471291514306102,0.2638952755527224,0.23608247254076864,0.23485622662951683,0.2651660252769921
katowice,curvature,emergency_lam1.4,curvature,0.5,0.4890106068717532,0.219479152355115,-0.2695314545166382,0.2695436711786312,0.2303949569399658,0.22992681951947347,0.2701345523619295
katowice,curvature,emergency_lam2.2,curvature,0.5,0.4890106068717532,0.338011716644602,-0.15099889022715118,0.2627034635389631,0.2372351645796339,0.23706341165766065,0.26299796022374233
katowice,form_swap,formswap_everyday_box_cox,form_swap,0.5,0.34181529930921584,0.27866355889081934,-0.0631517404183965,0.26762574984318355,0.23237139774426857,0.2311257523390557,0.2688771000734922
katowice,form_swap,formswap_emergency_exponential,form_swap,0.5,0.4890106068717532,0.7757998451217352,0.286789238249982,0.2627034635389631,0.2372351645796339,0.23706341165766065,0.26299796022374233
katowice,threshold,threshold_0.4,threshold,0.4,,,,0.16726268000278588,0.23271380488087945,0.23661561238322734,0.3634079027331073
katowice,threshold,threshold_0.5,threshold,0.5,,,,0.26544459268294524,0.23449403543565175,0.233306909499294,0.266754462382109
katowice,threshold,threshold_0.6,threshold,0.6,,,,0.38086470220894997,0.21913274859705575,0.22002370040098332,0.179978848793011
katowice,threshold,threshold_0.75,threshold,0.75,,,,0.5873027839490997,0.16271364213112158,0.16207327843641456,0.08791029548336411
