city,axis,variant,layer,threshold,gini_everyday,gini_emergency,divergence_gap,share_LL,share_LH,share_HL,share_HH
bratislava,curvature,baseline,baseline,0.5,0.5223649870090611,0.42991496380623395,-0.09245002320282714,0.3335188202688219,0.16647547715492844,0.1643935265673734,0.3356121760088763
bratislava,curvature,everyday_k0.1_t010,curvature,0.5,0.4448137061896656,0.42991496380623395,-0.01489874238343164,0.33258948128318433,0.1674393334897553,0.16532286555301096,0.3346483196740494
bratislava,curvature,everyday_k0.1_t015,curvature,0.5,0.49451845305659026,0.42991496380623395,-0.0646034892503563,0.33446593770911986,0.16551403651680058,0.16344640912707542,0.33657361664700414
bratislava,curvature,everyday_k0.1_t020,curvature,0.5,0.5473788687125952,0.42991496380623395,-0.11746390490636127,0.33418565594886285,0.1658216744545763,0.16372669088733244,0.3362659787092284
bratislava,curvature,everyday_k0.2_t010,curvature,0.5,0.4204148479388994,0.42991496380623395,0.009500115867334569,0.3202485502238174,0.1797480805873941,0.17766379661237794,0.3223395725764106
bratislava,curvature,everyday_k0.2_t020,curvature,0.5,0.6166686153020314,0.42991496380623395,-0.18675365149579748,0.333226891091541,0.16675178834155638,0.1646854557446543,0.33533586482224836
bratislava,curvature,everyday_k0.3_t010,curvature,0.5,0.43842550251289397,0.42991496380623395,-0.00851053870666002,0.31606489958930484,0.18394919754771058,0.18184744724689042,0.3181384556160941
bratislava,curvature,everyday_k0.3_t015,curvature,0.5,0.5728496044531282,0.42991496380623395,-0.1429346406468942,0.332679572065591,0.16731055943083506,0.1652327747706043,0.33477709373296966
bratislava,curvature,everyday_k0.3_t020,curvature,0.5,0.672323986919271,0.42991496380623395,-0.24240902311303703,0.3312664304148958,0.16875095084625397,0.1666459164212995,0.33333670231755075
bratislava,curvature,emergency_lam1.4,curvature,0.5,0.5223649870090611,0.34545350103748607,-0.17691148597157502,0.3319435854862177,0.16805071193753263,0.1642850515640494,0.3357206510122003
bratislava,curvature,emergency_lam2.2,curvature,0.5,0.5223649870090611,0.5116672412715272,-0.010697745737533904,0.3340734910867875,0.16592080633696277,0.16609116269859603,0.3339145398776536
bratislava,form_swap,formswap_everyday_box_cox,form_swap,0.5,0.47476375625716793,0.42991496380623395,-0.04484879245093398,0.3362301883849534,0.16376878319925472,0.1616821584512419,0.33831886996454996
bratislava,form_swap,formswap_emergency_exponential,form_swap,0.5,0.5223649870090611,0.9806843160180807,0.4583193290090196,0.3312861605506633,0.16870813687308706,0.16559395279402342,0.33441174978222626
bratislava,threshold,threshold_0.4,threshold,0.4,,,,0.22993257077740015,0.17002909402617447,0.1715798518453067,0.4284584833511187
bratislava,threshold,threshold_0.5,threshold,0.5,,,,0.3335188202688219,0.16647547715492844,0.1643935265673734,0.3356121760088763
bratislava,threshold,threshold_0.6,threshold,0.6,,,,0.43535840436646106,0.16461763740080085,0.16475297427269536,0.23527098396004276
bratislava,threshold,threshold_0.75,threshold,0.75,,,,0.5994401470163377,0.15056077051414662,0.15151065261646626,0.09848842985304936
