city,axis,variant,layer,threshold,gini_everyday,gini_emergency,divergence_gap,share_LL,share_LH,share_HL,share_HH
chemnitz,curvature,baseline,baseline,0.5,0.6096864208929184,0.31039048803252106,-0.2992959328603973,0.3168328013832883,0.18312843125875444,0.16600753991566408,0.3340312274422932
chemnitz,curvature,everyday_k0.1_t010,curvature,0.5,0.509249391407778,0.31039048803252106,-0.19885890337525697,0.3168328013832883,0.18312843125875444,0.16600753991566408,0.3340312274422932
chemnitz,curvature,everyday_k0.1_t015,curvature,0.5,0.5637970662641175,0.31039048803252106,-0.25340657823159646,0.3168328013832883,0.18312843125875444,0.16600753991566408,0.3340312274422932
chemnitz,curvature,everyday_k0.1_t020,curvature,0.5,0.6177151385120816,0.31039048803252106,-0.30732465047956053,0.3168328013832883,0.18312843125875444,0.16600753991566408,0.3340312274422932
chemnitz,curvature,everyday_k0.2_t010,curvature,0.5,0.49283069770876003,0.31039048803252106,-0.18244020967623897,0.3168328013832883,0.18312843125875444,0.16600753991566408,0.3340312274422932
chemnitz,curvature,everyday_k0.2_t020,curvature,0.5,0.6956531140456289,0.31039048803252106,-0.38526262601310785,0.3168328013832883,0.18312843125875444,0.16600753991566408,0.3340312274422932
chemnitz,curvature,everyday_k0.3_t010,curvature,0.5,0.5236577307437803,0.31039048803252106,-0.21326724271125924,0.3168328013832883,0.18312843125875444,0.16600753991566408,0.3340312274422932
chemnitz,curvature,everyday_k0.3_t015,curvature,0.5,0.6724777523146426,0.31039048803252106,-0.3620872642821215,0.3168328013832883,0.18312843125875444,0.16600753991566408,0.3340312274422932
chemnitz,curvature,everyday_k0.3_t020,curvature,0.5,0.7434639293206786,0.31039048803252106,-0.43307344128815756,0.3168328013832883,0.18312843125875444,0.16600753991566408,0.3340312274422932
chemnitz,curvature,emergency_lam1.4,curvature,0.5,0.6096864208929184,0.25313176024892564,-0.3565546606439927,0.3168328013832883,0.18312843125875444,0.16600753991566408,0.3340312274422932
chemnitz,curvature,emergency_lam2.2,curvature,0.5,0.6096864208929184,0.3659702442394039,-0.24371617665351447,0.3168328013832883,0.18312843125875444,0.16600753991566408,0.3340312274422932
chemnitz,form_swap,formswap_everyday_box_cox,form_swap,0.5,0.4770814677799407,0.31039048803252106,-0.16669097974741964,0.3168328013832883,0.18312843125875444,0.16600753991566408,0.3340312274422932
chemnitz,form_swap,formswap_emergency_exponential,form_swap,0.5,0.6096864208929184,0.22131601231849932,-0.38837040857441907,0.3168328013832883,0.18312843125875444,0.16600753991566408,0.3340312274422932
chemnitz,threshold,threshold_0.4,threshold,0.4,,,,0.2172738947521343,0.18264774632616768,0.17573694372637227,0.42434141519532576
chemnitz,threshold,threshold_0.5,threshold,0.5,,,,0.3168328013832883,0.18312843125875444,0.16600753991566408,0.3340312274422932
chemnitz,threshold,threshold_0.6,threshold,0.6,,,,0.4299082853843049,0.17007971601397176,0.15628395162512865,0.24372804697659464
chemnitz,threshold,threshold_0.75,threshold,0.75,,,,0.6263524770575098,0.12364519128373445,0.10707544762470332,0.14292688403405232
