city,axis,variant,layer,threshold,gini_everyday,gini_emergency,divergence_gap,share_LL,share_LH,share_HL,share_HH
vilnius,curvature,baseline,baseline,0.5,0.41070526458781387,0.7387250317355497,0.32801976714773584,0.36014569530639323,0.13985046435015266,0.14203598253153787,0.35796785781191626
vilnius,curvature,everyday_k0.1_t010,curvature,0.5,0.3612322636937493,0.7387250317355497,0.37749276804180043,0.36155168153715733,0.1384515377189651,0.14062999630077372,0.3593667844431038
vilnius,curvature,everyday_k0.1_t015,curvature,0.5,0.3999775794925066,0.7387250317355497,0.3387474522430431,0.36341222906492676,0.1366045508605913,0.1387694487730043,0.36121377130147764
vilnius,curvature,everyday_k0.1_t020,curvature,0.5,0.43848226682094915,0.7387250317355497,0.30024276491460056,0.3642294170073371,0.13578547699460736,0.137952260830594,0.36203284516746154
vilnius,curvature,everyday_k0.2_t010,curvature,0.5,0.3291017320788893,0.7387250317355497,0.4096232996566604,0.3508514141381553,0.14914217241557481,0.15133026369977579,0.34867614974649414
vilnius,curvature,everyday_k0.2_t020,curvature,0.5,0.4787839703978278,0.7387250317355497,0.25994106133772193,0.3621851128373326,0.1377844687742944,0.13999656500059846,0.3600338533877745
vilnius,curvature,everyday_k0.3_t010,curvature,0.5,0.33344676977780013,0.7387250317355497,0.4052782619577496,0.34690316942421917,0.15309533713691434,0.15527850841371188,0.3447229850251546
vilnius,curvature,everyday_k0.3_t015,curvature,0.5,0.4409890747876237,0.7387250317355497,0.297735956947926,0.3585256005867015,0.14147568004943795,0.14365607725122956,0.35634264211263095
vilnius,curvature,everyday_k0.3_t020,curvature,0.5,0.511752835293066,0.7387250317355497,0.22697219644248368,0.3609193401898297,0.13906702602588414,0.14126233764810137,0.3587512961361848
vilnius,curvature,emergency_lam1.4,curvature,0.5,0.41070526458781387,0.6397693164145121,0.2290640518266982,0.3594529152052078,0.14054324445133812,0.1399609555626151,0.360042884780839
vilnius,curvature,emergency_lam2.2,curvature,0.5,0.41070526458781387,0.7996530265294416,0.3889477619416277,0.3588555246771974,0.14114063497934848,0.14117879433438996,0.3588250460090642
vilnius,form_swap,formswap_everyday_box_cox,form_swap,0.5,0.39903841276145624,0.7387250317355497,0.33968661897409347,0.3668874580685443,0.1331446327388159,0.13529421976938677,0.364673689423253
vilnius,form_swap,formswap_emergency_exponential,form_swap,0.5,0.41070526458781387,0.8819405232870019,0.47123525869918803,0.35867473598744753,0.14132142366909833,0.14114001028763148,0.3588638300558226
vilnius,form_swap,formswap_emergency_survival,form_swap,0.5,0.41070526458781387,0.3006157244543332,-0.11008954013348066,0.36249587694888535,0.13750028270766051,0.1371540059398809,0.3628498344035732
vilnius,threshold,threshold_0.4,threshold,0.4,,,,0.28799194604909595,0.11200059549017684,0.10936681640340065,0.49064064205732655
vilnius,threshold,threshold_0.5,threshold,0.5,,,,0.36014569530639323,0.13985046435015266,0.14203598253153787,0.35796785781191626
vilnius,threshold,threshold_0.6,threshold,0.6,,,,0.4560664322543228,0.14393451040020389,0.14484444997823195,0.2551546073672414
vilnius,threshold,threshold_0.75,threshold,0.75,,,,0.6240880121127141,0.1256658647439205,0.1256219412964192,0.12462418184694611
