city,axis,variant,layer,threshold,gini_everyday,gini_emergency,divergence_gap,share_LL,share_LH,share_HL,share_HH
alicante,curvature,baseline,baseline,0.5,0.5298849527803308,0.2769185500043507,-0.25296640277598004,0.2688661763462084,0.23115338118788972,0.23099911715495017,0.2689813253109517
alicante,curvature,everyday_k0.1_t010,curvature,0.5,0.47406595720606,0.2769185500043507,-0.19714740720170926,0.26749102858272056,0.23246556795185092,0.23237426491843804,0.2676691385469905
alicante,curvature,everyday_k0.1_t015,curvature,0.5,0.5142870610297183,0.2769185500043507,-0.2373685110253676,0.27808203520474245,0.22190583387098284,0.22178325829641612,0.27822887262785856
alicante,curvature,everyday_k0.1_t020,curvature,0.5,0.5562129272837679,0.2769185500043507,-0.2792943772794172,0.27620062359879344,0.22391150276972466,0.22366466990236514,0.27622320372911674
alicante,curvature,everyday_k0.2_t010,curvature,0.5,0.4501191394852066,0.2769185500043507,-0.17320058948085587,0.25823010897737786,0.24170894527169937,0.24163518452378074,0.25842576122714206
alicante,curvature,everyday_k0.2_t020,curvature,0.5,0.6016440968542491,0.2769185500043507,-0.3247255468498984,0.27307632881539523,0.22689447609371718,0.22678896468576334,0.27324023040512424
alicante,curvature,everyday_k0.3_t010,curvature,0.5,0.46228302158099077,0.2769185500043507,-0.18536447157664004,0.25715658990586016,0.24284144312749167,0.24270870359529842,0.2572932633713497
alicante,curvature,everyday_k0.3_t015,curvature,0.5,0.5640042416533964,0.2769185500043507,-0.2870856916490456,0.2710563719480806,0.22898349588004785,0.228808921553078,0.27115121061879355
alicante,curvature,everyday_k0.3_t020,curvature,0.5,0.6375731779441624,0.2769185500043507,-0.3606546279398116,0.27007478734193807,0.2299758215074513,0.2297905061592205,0.2701588849913901
alicante,curvature,emergency_lam1.4,curvature,0.5,0.5298849527803308,0.21976960694119327,-0.31011534583913747,0.27335743914084853,0.2266621183932496,0.2280560132927956,0.2719244291731063
alicante,curvature,emergency_lam2.2,curvature,0.5,0.5298849527803308,0.33506105751480886,-0.1948238952655219,0.26447807210350655,0.23554148543059159,0.23693150490164383,0.26304893756425807
alicante,form_swap,formswap_everyday_box_cox,form_swap,0.5,0.5056474352420077,0.2769185500043507,-0.228728885237657,0.2818987779190333,0.21808208283850997,0.21796651558212532,0.28205262366033146
alicante,form_swap,formswap_emergency_exponential,form_swap,0.5,0.5298849527803308,0.21893050419057936,-0.3109544485897514,0.27339840551546796,0.22662115201863017,0.2280560132927956,0.2719244291731063
alicante,threshold,threshold_0.4,threshold,0.4,,,,0.17125237688594186,0.2287839876043721,0.22724800498995554,0.3727156305197305
alicante,threshold,threshold_0.5,threshold,0.5,,,,0.2688661763462084,0.23115338118788972,0.23099911715495017,0.2689813253109517
alicante,threshold,threshold_0.6,threshold,0.6,,,,0.37973773132937383,0.22026935181392712,0.2214058010714229,0.1785871157852761
alicante,threshold,threshold_0.75,threshold,0.75,,,,0.5854667186374075,0.1644966882127046,0.16376141506335656,0.08627517808653135
