city,axis,variant,layer,threshold,gini_everyday,gini_emergency,divergence_gap,share_LL,share_LH,share_HL,share_HH
antwerpen,curvature,baseline,baseline,0.5,0.5231801828143563,0.4057996244825355,-0.11738055833182082,0.3135070034861754,0.18647776948442402,0.18922791429583571,0.31078731273356486
antwerpen,curvature,everyday_k0.1_t010,curvature,0.5,0.43515955082929725,0.4057996244825355,-0.029359926346761767,0.3162187943810398,0.18378366939647614,0.18651612340097135,0.31348141282151276
antwerpen,curvature,everyday_k0.1_t015,curvature,0.5,0.4908835273724553,0.4057996244825355,-0.0850839028899198,0.31611216981389617,0.18389305916132162,0.18662274796811495,0.3133720230566673
antwerpen,curvature,everyday_k0.1_t020,curvature,0.5,0.5508664638288538,0.4057996244825355,-0.14506683934631837,0.31521980532531463,0.1847900030107517,0.1875151124566965,0.31247507920723716
antwerpen,curvature,everyday_k0.2_t010,curvature,0.5,0.4067017326879467,0.4057996244825355,-0.0009021082054112006,0.30910264944269705,0.19090423034798068,0.19363226833931407,0.3063608518700082
antwerpen,curvature,everyday_k0.2_t020,curvature,0.5,0.6337743743127066,0.4057996244825355,-0.22797474983017108,0.31289280475052544,0.18710834707451995,0.18984211303148568,0.3101567351434689
antwerpen,curvature,everyday_k0.3_t010,curvature,0.5,0.4249365615257646,0.4057996244825355,-0.019136937043229107,0.3048969698702338,0.1951153147216653,0.19783794791177733,0.30214976749632355
antwerpen,curvature,everyday_k0.3_t015,curvature,0.5,0.5834889704544612,0.4057996244825355,-0.17768934597192576,0.31127038612351016,0.18872263430518635,0.19146453165850094,0.30854244791280255
antwerpen,curvature,everyday_k0.3_t020,curvature,0.5,0.7025189429225006,0.4057996244825355,-0.29671931843996513,0.3105665884194625,0.18942003469681631,0.19216832936254863,0.3078450475211726
antwerpen,curvature,emergency_lam1.4,curvature,0.5,0.5231801828143563,0.3292395365112645,-0.19394064630309182,0.31109970892132327,0.18888506404927613,0.18467374556904537,0.31534148146035523
antwerpen,curvature,emergency_lam2.2,curvature,0.5,0.5231801828143563,0.4814080793954303,-0.04177210341892601,0.31315835658133784,0.1868264163892616,0.18703668250366925,0.3129785445257314
antwerpen,form_swap,formswap_everyday_box_cox,form_swap,0.5,0.4682842617248059,0.4057996244825355,-0.062484637242270435,0.31824368829216776,0.18175868280554358,0.18449122948984334,0.3155063994124453
antwerpen,form_swap,formswap_emergency_exponential,form_swap,0.5,0.5231801828143563,0.9688197380230881,0.4456395552087318,0.3131943848810732,0.18679038808952617,0.18795623183309593,0.31205899519630464
antwerpen,threshold,threshold_0.4,threshold,0.4,,,,0.2020375791269046,0.19796245346384916,0.19819354253282323,0.401806424876423
antwerpen,threshold,threshold_0.5,threshold,0.5,,,,0.3135070034861754,0.18647776948442402,0.18922791429583571,0.31078731273356486
antwerpen,threshold,threshold_0.6,threshold,0.6,,,,0.4275278054151787,0.17246687800493807,0.17292460347365446,0.22708071310622874
antwerpen,threshold,threshold_0.75,threshold,0.75,,,,0.6177498076407503,0.13225044357758506,0.13382335950062266,0.11617638928104204
