city,axis,variant,layer,threshold,gini_everyday,gini_emergency,divergence_gap,share_LL,share_LH,share_HL,share_HH
bruxelles,curvature,baseline,baseline,0.5,0.5827932518152094,0.28648277820790763,-0.2963104736073017,0.33292329251815167,0.16707593752690542,0.16778385612426935,0.3322169138306735
bruxelles,curvature,everyday_k0.1_t010,curvature,0.5,0.48381233442197363,0.28648277820790763,-0.197329556214066,0.33403547740707185,0.16596650101504104,0.16667167123534915,0.3333263503425378
bruxelles,curvature,everyday_k0.1_t015,curvature,0.5,0.5349710064889502,0.28648277820790763,-0.2484882282810426,0.3338295187431954,0.16617420740150107,0.16687762989922564,0.33311864395607776
bruxelles,curvature,everyday_k0.1_t020,curvature,0.5,0.5905111214037764,0.28648277820790763,-0.30402834319586874,0.33391191992672004,0.1660860598996314,0.16679522871570096,0.33320679145794746
bruxelles,curvature,everyday_k0.2_t010,curvature,0.5,0.47469569909353704,0.28648277820790763,-0.1882129208856294,0.33387657395097226,0.16612388757510874,0.16683057469144877,0.33316896378247013
bruxelles,curvature,everyday_k0.2_t020,curvature,0.5,0.6845686960648802,0.28648277820790763,-0.3980859178569726,0.33217579037211603,0.16782521613526075,0.168531358270305,0.3314676352223182
bruxelles,curvature,everyday_k0.3_t010,curvature,0.5,0.5080719571613733,0.28648277820790763,-0.2215891789534657,0.33287774707983586,0.1671213396447598,0.16782940156258513,0.3321715117128191
bruxelles,curvature,everyday_k0.3_t015,curvature,0.5,0.6545963369587123,0.28648277820790763,-0.3681135587508047,0.3301834919517627,0.16981457713524342,0.17052365669065828,0.3294782742223355
bruxelles,curvature,everyday_k0.3_t020,curvature,0.5,0.7574140489263518,0.28648277820790763,-0.47093127071844415,0.32920251705869774,0.1707769405593695,0.17150463158372325,0.3285159107982094
bruxelles,curvature,emergency_lam1.4,curvature,0.5,0.5827932518152094,0.22811865983928556,-0.35467459197592377,0.33919725729023475,0.1608019727548223,0.16206739936380293,0.3379333705911399
bruxelles,curvature,emergency_lam2.2,curvature,0.5,0.5827932518152094,0.34741505622415797,-0.2353781955910514,0.3270821373706523,0.1729170926744048,0.17325420320250265,0.32674656675244024
bruxelles,form_swap,formswap_everyday_box_cox,form_swap,0.5,0.48770395117844095,0.28648277820790763,-0.20122117297053332,0.333507141802915,0.1664450543390583,0.16720000683950598,0.3328477970185206
bruxelles,form_swap,formswap_emergency_exponential,form_swap,0.5,0.5827932518152094,0.2199993188121584,-0.36279393300305096,0.3395282769857415,0.16047095305931555,0.1612628347659799,0.33873793518896295
bruxelles,threshold,threshold_0.4,threshold,0.4,,,,0.22904485516233847,0.17095388900025016,0.16641700424445988,0.43358425159295144
bruxelles,threshold,threshold_0.5,threshold,0.5,,,,0.33292329251815167,0.16707593752690542,0.16778385612426935,0.3322169138306735
bruxelles,threshold,threshold_0.6,threshold,0.6,,,,0.4451125160932873,0.1548910142431071,0.15424229917806653,0.24575417048553896
bruxelles,threshold,threshold_0.75,threshold,0.75,,,,0.6149177729960679,0.13508281269061934,0.13581946185146468,0.11417995246184809
