city,axis,variant,layer,threshold,gini_everyday,gini_emergency,divergence_gap,share_LL,share_LH,share_HL,share_HH
ljubljana,curvature,baseline,baseline,0.5,0.27997918365279884,0.4870186800555375,0.20703949640273867,0.36473077490256356,0.13528180855779087,0.12874796603268496,0.3712394505069608
ljubljana,curvature,everyday_k0.1_t010,curvature,0.5,0.26467055163817593,0.4870186800555375,0.22234812841736157,0.36473077490256356,0.13528180855779087,0.12874796603268496,0.3712394505069608
ljubljana,curvature,everyday_k0.1_t015,curvature,0.5,0.2987463523003598,0.4870186800555375,0.18827232775517772,0.36473077490256356,0.13528180855779087,0.12874796603268496,0.3712394505069608
ljubljana,curvature,everyday_k0.1_t020,curvature,0.5,0.3365310510972988,0.4870186800555375,0.1504876289582387,0.36473077490256356,0.13528180855779087,0.12874796603268496,0.3712394505069608
ljubljana,curvature,everyday_k0.2_t010,curvature,0.5,0.22347554057277608,0.4870186800555375,0.2635431394827614,0.36473077490256356,0.13528180855779087,0.12874796603268496,0.3712394505069608
ljubljana,curvature,everyday_k0.2_t020,curvature,0.5,0.330007797533492,0.4870186800555375,0.15701088252204548,0.36473077490256356,0.13528180855779087,0.12874796603268496,0.3712394505069608
ljubljana,curvature,everyday_k0.3_t010,curvature,0.5,0.22239490024318506,0.4870186800555375,0.2646237798123524,0.36473077490256356,0.13528180855779087,0.12874796603268496,0.3712394505069608
ljubljana,curvature,everyday_k0.3_t015,curvature,0.5,0.2901007656885475,0.4870186800555375,0.19691791436699002,0.36473077490256356,0.13528180855779087,0.12874796603268496,0.3712394505069608
ljubljana,curvature,everyday_k0.3_t020,curvature,0.5,0.3314325433664506,0.4870186800555375,0.15558613668908688,0.36473077490256356,0.13528180855779087,0.12874796603268496,0.3712394505069608
ljubljana,curvature,emergency_lam1.4,curvature,0.5,0.27997918365279884,0.376669747261403,0.09669056360860417,0.36473077490256356,0.13528180855779087,0.12874796603268496,0.3712394505069608
ljubljana,curvature,emergency_lam2.2,curvature,0.5,0.27997918365279884,0.5881704975668757,0.30819131391407684,0.36473077490256356,0.13528180855779087,0.12874796603268496,0.3712394505069608
ljubljana,form_swap,formswap_everyday_box_cox,form_swap,0.5,0.34534498445031614,0.4870186800555375,0.14167369560522136,0.36473077490256356,0.13528180855779087,0.12874796603268496,0.3712394505069608
ljubljana,form_swap,formswap_emergency_exponential,form_swap,0.5,0.27997918365279884,0.4445017376460772,0.16452255399327836,0.36473077490256356,0.13528180855779087,0.12874796603268496,0.3712394505069608
ljubljana,threshold,threshold_0.4,threshold,0.4,,,,0.25587798020966357,0.14410090175539228,0.12912606928523002,0.4708950487497143
ljubljana,threshold,threshold_0.5,threshold,0.5,,,,0.36473077490256356,0.13528180855779087,0.12874796603268496,0.3712394505069608
ljubljana,threshold,threshold_0.6,threshold,0.6,,,,0.47312161547702253,0.12687122590936162,0.12765180412871208,0.2723553544849039
ljubljana,threshold,threshold_0.75,threshold,0.75,,,,0.6510206131473899,0.09876717575169443,0.09657801358525721,0.15363419751565852
