city,axis,variant,layer,threshold,gini_everyday,gini_emergency,divergence_gap,share_LL,share_LH,share_HL,share_HH
luxembourg,curvature,baseline,baseline,0.5,0.488433327409174,0.39411429825046457,-0.09431902915870943,0.29632063736137004,0.2036938625603974,0.1899629065989182,0.3100225934793143
luxembourg,curvature,everyday_k0.1_t010,curvature,0.5,0.42419468754395473,0.39411429825046457,-0.030080389293490162,0.29632063736137004,0.2036938625603974,0.1899629065989182,0.3100225934793143
luxembourg,curvature,everyday_k0.1_t015,curvature,0.5,0.47075773206978466,0.39411429825046457,-0.0766434338193201,0.29632063736137004,0.2036938625603974,0.1899629065989182,0.3100225934793143
luxembourg,curvature,everyday_k0.1_t020,curvature,0.5,0.5175322281179016,0.39411429825046457,-0.12341792986743699,0.29632063736137004,0.2036938625603974,0.1899629065989182,0.3100225934793143
luxembourg,curvature,everyday_k0.2_t010,curvature,0.5,0.393297955675353,0.39411429825046457,0.0008163425751115949,0.29632063736137004,0.2036938625603974,0.1899629065989182,0.3100225934793143
luxembourg,curvature,everyday_k0.2_t020,curvature,0.5,0.5598065201767815,0.39411429825046457,-0.16569222192631688,0.29632063736137004,0.2036938625603974,0.1899629065989182,0.3100225934793143
luxembourg,curvature,everyday_k0.3_t010,curvature,0.5,0.40596143998422074,0.39411429825046457,-0.011847141733756172,0.29632063736137004,0.2036938625603974,0.1899629065989182,0.3100225934793143
luxembourg,curvature,everyday_k0.3_t015,curvature,0.5,0.5268933850617616,0.39411429825046457,-0.13277908681129708,0.29632063736137004,0.2036938625603974,0.1899629065989182,0.3100225934793143
luxembourg,curvature,everyday_k0.3_t020,curvature,0.5,0.5874358046943998,0.39411429825046457,-0.19332150644393525,0.29632063736137004,0.2036938625603974,0.1899629065989182,0.3100225934793143
luxembourg,curvature,emergency_lam1.4,curvature,0.5,0.488433327409174,0.30409562071037977,-0.18433770669879423,0.29632063736137004,0.2036938625603974,0.1899629065989182,0.3100225934793143
luxembourg,curvature,emergency_lam2.2,curvature,0.5,0.488433327409174,0.48798934565145824,-0.0004439817577157612,0.29632063736137004,0.2036938625603974,0.1899629065989182,0.3100225934793143
luxembourg,form_swap,formswap_everyday_box_cox,form_swap,0.5,0.43386964271799683,0.39411429825046457,-0.03975534446753226,0.29632063736137004,0.2036938625603974,0.1899629065989182,0.3100225934793143
luxembourg,form_swap,formswap_emergency_exponential,form_swap,0.5,0.488433327409174,0.30318199038924315,-0.18525133701993085,0.29632063736137004,0.2036938625603974,0.1899629065989182,0.3100225934793143
luxembourg,threshold,threshold_0.4,threshold,0.4,,,,0.19911752421571186,0.20097749742824939,0.21036240072119908,0.3895425776348397
luxembourg,threshold,threshold_0.5,threshold,0.5,,,,0.29632063736137004,0.2036938625603974,0.1899629065989182,0.3100225934793143
luxembourg,threshold,threshold_0.6,threshold,0.6,,,,0.4376402498451762,0.16236378665179887,0.1518878383156016,0.2481081251874233
luxembourg,threshold,threshold_0.75,threshold,0.75,,,,0.6381477622801401,0.11189189660182373,0.11189905599904278,0.13806128511899338
