city,axis,variant,layer,threshold,gini_everyday,gini_emergency,divergence_gap,share_LL,share_LH,share_HL,share_HH
brno,curvature,baseline,baseline,0.5,0.5605069669530071,0.4566011142644358,-0.10390585268857128,0.369483207634403,0.13052411252381146,0.13036810396447016,0.3696245758773154
brno,curvature,everyday_k0.1_t010,curvature,0.5,0.47745833359615875,0.4566011142644358,-0.020857219331722965,0.3702222599119128,0.12976395070777694,0.12962905168696032,0.3703847376933499
brno,curvature,everyday_k0.1_t015,curvature,0.5,0.5279625087480551,0.4566011142644358,-0.07136139448361928,0.3699407523717898,0.13007178513921341,0.12991055922708333,0.37007690326191345
brno,curvature,everyday_k0.1_t020,curvature,0.5,0.5785020589611028,0.4566011142644358,-0.12190094469666707,0.37008557934807484,0.12992535960747836,0.12976573225079832,0.3702233287936485
brno,curvature,everyday_k0.2_t010,curvature,0.5,0.4535203543370361,0.4566011142644358,0.003080759927399701,0.3624159985983219,0.13760047090018665,0.13743531300055123,0.3625482175009402
brno,curvature,everyday_k0.2_t020,curvature,0.5,0.6477517892048793,0.4566011142644358,-0.19115067494044352,0.36973126132453066,0.1302581667611442,0.1301200502743425,0.36989052163998265
brno,curvature,everyday_k0.3_t010,curvature,0.5,0.47478703608224415,0.4566011142644358,-0.01818592181780837,0.3601066001841756,0.13990654824885546,0.13974471141469752,0.3602421401522714
brno,curvature,everyday_k0.3_t015,curvature,0.5,0.6140304644283184,0.4566011142644358,-0.15742935016388265,0.37079860851013874,0.12922445208334435,0.1290527030887344,0.3709242363177825
brno,curvature,everyday_k0.3_t020,curvature,0.5,0.6983336165963654,0.4566011142644358,-0.2417325023319296,0.3719433417151622,0.12805766167217103,0.12790796988371095,0.37209102672895583
brno,curvature,emergency_lam1.4,curvature,0.5,0.5605069669530071,0.37891643217094945,-0.1815905347820576,0.3706862850972573,0.12932103506095713,0.13077238667527688,0.3692202931665087
brno,curvature,emergency_lam2.2,curvature,0.5,0.5605069669530071,0.5255754989806714,-0.034931467972335706,0.36885339278865475,0.13115392736955972,0.13089262175888108,0.36910005808290447
brno,form_swap,formswap_everyday_box_cox,form_swap,0.5,0.4998113797767398,0.4566011142644358,-0.043210265512304,0.37172610871312906,0.12825732099956996,0.12812520288574408,0.37189136740155687
brno,form_swap,formswap_emergency_exponential,form_swap,0.5,0.5605069669530071,0.3511728912392044,-0.20933407571380264,0.3713070129765116,0.12870030718170286,0.13081328917195437,0.3691793906698312
brno,threshold,threshold_0.4,threshold,0.4,,,,0.2536647389697788,0.1463874680758373,0.14406065399309032,0.45588713896129357
brno,threshold,threshold_0.5,threshold,0.5,,,,0.369483207634403,0.13052411252381146,0.13036810396447016,0.3696245758773154
brno,threshold,threshold_0.6,threshold,0.6,,,,0.4877735200639067,0.11223310162854759,0.11028094812258193,0.2897124301849638
brno,threshold,threshold_0.75,threshold,0.75,,,,0.657396635193049,0.09259737247812115,0.0927563714658461,0.15724962086298366
