city,axis,target,baseline,min,max,width,n_variants
bilbao,curvature,gini_emergency,0.4332142576941193,0.3452815885411142,0.5207527382746941,0.17547114973357997,11
bilbao,curvature,divergence_gap,-0.1368915513333655,-0.2791639348923468,-0.0488310447089685,0.23033289018337832,11
bilbao,curvature,share_HH,0.3238745832213372,0.3198073757022972,0.3254109112072398,0.005603535504942581,11
bilbao,form_swap,gini_everyday,0.5701058090274849,0.5138472046681047,0.5701058090274849,0.05625860435938013,2
bilbao,form_swap,gini_emergency,0.4332142576941193,0.3293933524680005,0.4332142576941193,0.10382090522611881,2
bilbao,form_swap,divergence_gap,-0.1368915513333655,-0.2407124565594843,-0.0806329469739853,0.160079509585499,2
bilbao,form_swap,share_HH,0.3238745832213372,0.3237667842990979,0.3246142397096295,0.0008474554105316057,2
bilbao,threshold,share_HH,0.3238745832213372,0.1239080957737495,0.433022242909512,0.3091141471357625,4
braila,curvature,gini_everyday,0.4340138483035126,0.3385097512787212,0.5670058891759368,0.22849613789721557,11
braila,curvature,gini_emergency,0.6915379386525723,0.5888599656286448,0.7661308091811867,0.17727084355254186,11
braila,curvature,divergence_gap,0.2575240903490596,0.1245320494766355,0.353028187373851,0.2284961378972155,11
braila,curvature,share_HH,0.3595152476056349,0.3468867640966651,0.3654780979464873,0.0185913338498222,11
braila,form_swap,gini_everyday,0.4340138483035126,0.4340138483035126,0.4369327455482471,0.002918897244734542,2
braila,form_swap,gini_emergency,0.6915379386525723,0.5633802463361055,0.6915379386525723,0.1281576923164668,2
braila,form_swap,divergence_gap,0.2575240903490596,0.1293663980325928,0.2546051931043251,0.1252387950717323,2
braila,form_swap,share_HH,0.3595152476056349,0.3563682105184418,0.3595152476056349,0.0031470370871931053,2
braila,threshold,share_HH,0.3595152476056349,0.1866180177991831,0.462570117108656,0.27595209930947284,4
bratislava,curvature,gini_everyday,0.5217654074032542,0.4199119456637724,0.6716939476436509,0.2517820019798785,11
bratislava,curvature,gini_emergency,0.4299321085108966,0.3454650071507397,0.5116895824247721,0.16622457527403245,11
bratislava,curvature,divergence_gap,-0.0918332988923575,-0.2417618391327542,0.0100201628471242,0.2517820019798784,11
bratislava,curvature,share_HH,0.3357798157446549,0.3184178087596969,0.3364727334987442,0.018054924739047296,11
bratislava,form_swap,gini_everyday,0.5217654074032542,0.4745636019424348,0.5217654074032542,0.04720180546081937,2
bratislava,form_swap,gini_emergency,0.4299321085108966,0.3469357482466181,0.4299321085108966,0.08299636026427848,2
bratislava,form_swap,divergence_gap,-0.0918332988923575,-0.174829659156636,-0.0446314934315381,0.1301981657250979,2
bratislava,form_swap,share_HH,0.3357798157446549,0.3344879311959607,0.3383116528384375,0.003823721642476796,2
bratislava,threshold,share_HH,0.3357798157446549,0.0982538848546604,0.4289351416999705,0.3306812568453101,4
brno,curvature,gini_everyday,0.5605069669530071,0.4535203543370361,0.6983336165963654,0.2448132622593293,11
brno,curvature,gini_emergency,0.4566011142644358,0.3789164321709494,0.5255754989806714,0.14665906680972196,11
brno,curvature,divergence_gap,-0.1039058526885712,-0.2417325023319296,0.0030807599273997,0.2448132622593293,11
brno,curvature,share_HH,0.3696245758773154,0.3602421401522714,0.3720910267289558,0.01184888657668437,11
brno,form_swap,gini_everyday,0.5605069669530071,0.4998113797767398,0.5605069669530071,0.060695587176267274,2
brno,form_swap,gini_emergency,0.4566011142644358,0.3511728912392044,0.4566011142644358,0.10542822302523136,2
brno,form_swap,divergence_gap,-0.1039058526885712,-0.2093340757138026,-0.043210265512304,0.1661238102014986,2
brno,form_swap,share_HH,0.3696245758773154,0.3691793906698312,0.3718913674015568,0.0027119767317256294,2
brno,threshold,share_HH,0.3696245758773154,0.1572496208629836,0.4558871389612935,0.2986375180983099,4
bruxelles,curvature,gini_everyday,0.5827932518152094,0.474695699093537,0.7574140489263518,0.2827183498328148,11
bruxelles,curvature,gini_emergency,0.2864827782079076,0.2281186598392855,0.3474150562241579,0.11929639638487241,11
bruxelles,curvature,divergence_gap,-0.2963104736073017,-0.4709312707184441,-0.1882129208856294,0.2827183498328147,11
bruxelles,curvature,share_HH,0.3322169138306735,0.3267465667524402,0.3379333705911399,0.011186803838699744,11
bruxelles,form_swap,gini_everyday,0.5827932518152094,0.4877039511784409,0.5827932518152094,0.09508930063676846,2
bruxelles,form_swap,gini_emergency,0.2864827782079076,0.2199993188121584,0.2864827782079076,0.06648345939574918,2
bruxelles,form_swap,divergence_gap,-0.2963104736073017,-0.3627939330030509,-0.2012211729705333,0.1615727600325176,2
bruxelles,form_swap,share_HH,0.3322169138306735,0.3328477970185206,0.3387379351889629,0.005890138170442316,2
bruxelles,threshold,share_HH,0.3322169138306735,0.114179952461848,0.4335842515929514,0.31940429913110335,4
bucuresti,curvature,gini_everyday,0.5238683255124709,0.4275499254495563,0.6442785283609666,0.21672860291141027,11
bucuresti,curvature,gini_emergency,0.7741338912785406,0.67208006011073,0.8368623888481778,0.1647823287374478,11
bucuresti,curvature,divergence_gap,0.2502655657660697,0.129855362917574,0.3465839658289842,0.21672860291141022,11
bucuresti,curvature,share_HH,0.4241778002556422,0.4080684172555354,0.425848335413204,0.017779918157668606,11
bucuresti,form_swap,gini_everyday,0.5238683255124709,0.4920384217473657,0.5238683255124709,0.031829903765105194,2
bucuresti,form_swap,gini_emergency,0.7741338912785406,0.7543170340991812,0.7741338912785406,0.019816857179359437,2
bucuresti,form_swap,divergence_gap,0.2502655657660697,0.2304487085867103,0.2820954695311749,0.05164676094446463,2
bucuresti,form_swap,share_HH,0.4241778002556422,0.4240805767453521,0.4267645738766302,0.002683997131278093,2
bucuresti,threshold,share_HH,0.4241778002556422,0.1889142509371218,0.4873981851815772,0.2984839342444554,4
budapest,curvature,gini_everyday,0.53776193737058,0.4167998963721966,0.7710085483690514,0.3542086519968548,11
budapest,curvature,gini_emergency,0.5065220928587683,0.4056750767283171,0.6019863600272689,0.1963112832989518,11
budapest,curvature,divergence_gap,-0.0312398445118117,-0.2644864555102831,0.0897221964865716,0.3542086519968547,11
budapest,curvature,share_HH,0.3275507012266684,0.3248540031388537,0.3281882088293148,0.0033342056904611117,11
budapest,form_swap,gini_everyday,0.53776193737058,0.4311849661252211,0.53776193737058,0.10657697124535886,2
budapest,form_swap,gini_emergency,0.5065220928587683,0.3925735733592446,0.5065220928587683,0.11394851949952367,2
budapest,form_swap,divergence_gap,-0.0312398445118117,-0.1451883640113354,0.0753371267335471,0.22052549074488248,2
budapest,form_swap,share_HH,0.3275507012266684,0.3289002524428449,0.3297880874525422,0.000887835009697302,2
budapest,threshold,share_HH,0.3275507012266684,0.1382464477796045,0.4371019219640121,0.2988554741844076,4
caserta,curvature,gini_everyday,0.2978969645354773,0.2434281055320054,0.4089319263935455,0.16550382086154009,11
caserta,curvature,gini_emergency,0.2312709971676986,0.1897898750571934,0.2715208992128681,0.08173102415567468,11
caserta,curvature,divergence_gap,-0.0666259673677787,-0.1776609292258468,-0.0121571083643068,0.16550382086154,11
caserta,curvature,share_HH,0.2758291976551923,0.2617491631518015,0.276888655346731,0.015139492194929494,11
caserta,form_swap,gini_everyday,0.2978969645354773,0.2820017434254985,0.2978969645354773,0.01589522110997882,2
caserta,form_swap,gini_emergency,0.2312709971676986,0.1786710881134569,0.2312709971676986,0.05259990905424172,2
caserta,form_swap,divergence_gap,-0.0666259673677787,-0.1192258764220204,-0.0507307462577999,0.0684951301642205,2
caserta,form_swap,share_HH,0.2758291976551923,0.2629994101253708,0.2754334648897814,0.012434054764410563,2
caserta,threshold,share_HH,0.2758291976551923,0.0776277405940515,0.3785616511697699,0.3009339105757184,4
chemnitz,curvature,gini_everyday,0.556563911160276,0.4365264067806003,0.7536667095118991,0.3171403027312988,11
chemnitz,curvature,gini_emergency,0.318201015421229,0.2558292989128615,0.3804725727629572,0.12464327385009571,11
chemnitz,curvature,divergence_gap,-0.238362895739047,-0.43546569409067,-0.1183253913593712,0.3171403027312988,11
chemnitz,curvature,share_HH,0.3179720007761791,0.3112651115086304,0.3192229937100538,0.007957882201423405,11
chemnitz,form_swap,gini_everyday,0.556563911160276,0.4669061983358614,0.556563911160276,0.08965771282441465,2
chemnitz,form_swap,gini_emergency,0.318201015421229,0.227078845495285,0.318201015421229,0.09112216992594402,2
chemnitz,form_swap,divergence_gap,-0.238362895739047,-0.329485065664991,-0.1487051829146323,0.18077988275035867,2
chemnitz,form_swap,share_HH,0.3179720007761791,0.3163503382612846,0.3195476619853891,0.0031973237241044727,2
chemnitz,threshold,share_HH,0.3179720007761791,0.1192490744246057,0.4120325830408431,0.2927835086162374,4
cosenza,curvature,gini_everyday,0.4067473191385252,0.3418003811653324,0.4789470554929556,0.13714667432762317,11
cosenza,curvature,gini_emergency,0.4999193553316091,0.4231358225822571,0.5673152455561042,0.14417942297384712,11
cosenza,curvature,divergence_gap,0.0931720361930839,0.0163885034437318,0.160567926417579,0.1441794229738472,11
cosenza,curvature,share_HH,0.3900119866567486,0.3784194714312094,0.3990760620715032,0.020656590640293793,11
cosenza,form_swap,gini_everyday,0.4067473191385252,0.3939359664420048,0.4067473191385252,0.012811352696520395,2
cosenza,form_swap,gini_emergency,0.4999193553316091,0.3979917273331446,0.4999193553316091,0.1019276279984645,2
cosenza,form_swap,divergence_gap,0.0931720361930839,-0.0087555918053806,0.1059833888896042,0.1147389806949848,2
cosenza,form_swap,share_HH,0.3900119866567486,0.3900119866567486,0.402614352407178,0.012602365750429445,2
cosenza,threshold,share_HH,0.3900119866567486,0.1135751543222029,0.5310756215226947,0.41750046720049183,4
goteborg,curvature,gini_everyday,0.3448480261963763,0.2689919331026309,0.4588534333553495,0.18986150025271858,11
goteborg,curvature,gini_emergency,0.4458087539107245,0.327795601075847,0.5725834594141158,0.24478785833826883,11
goteborg,curvature,divergence_gap,0.1009607277143481,-0.0170524251205292,0.2277354332177394,0.2447878583382686,11
goteborg,curvature,share_HH,0.2985575531998845,0.2922890649033782,0.3053082533599635,0.013019188456585284,11
goteborg,form_swap,gini_everyday,0.3448480261963763,0.3448480261963763,0.345059667622347,0.0002116414259707433,2
goteborg,form_swap,gini_emergency,0.4458087539107245,0.4346052867495093,0.4458087539107245,0.011203467161215175,2
goteborg,form_swap,divergence_gap,0.1009607277143481,0.0897572605531329,0.1007490862883774,0.010991825735244501,2
goteborg,form_swap,share_HH,0.2985575531998845,0.3025525072999241,0.3074646225222682,0.004912115222344082,2
goteborg,threshold,share_HH,0.2985575531998845,0.1332527214526045,0.3898430310479384,0.2565903095953339,4
grenoble,curvature,gini_everyday,0.5783417959326965,0.4645098249476002,0.7422049381765087,0.2776951132289085,11
grenoble,curvature,gini_emergency,0.4444707937945363,0.3608105074092219,0.5209251640904325,0.16011465668121067,11
grenoble,curvature,divergence_gap,-0.1338710021381601,-0.2977341443819723,-0.0200390311530638,0.2776951132289085,11
grenoble,curvature,share_HH,0.379127721326406,0.3784961823226268,0.3818591190940173,0.0033629367713905456,11
grenoble,form_swap,gini_everyday,0.5783417959326965,0.5020510670900599,0.5783417959326965,0.07629072884263666,2
grenoble,form_swap,gini_emergency,0.4444707937945363,0.3351062889258277,0.4444707937945363,0.10936450486870858,2
grenoble,form_swap,divergence_gap,-0.1338710021381601,-0.2432355070068688,-0.0575802732955235,0.1856552337113453,2
grenoble,form_swap,share_HH,0.379127721326406,0.3790004609310527,0.3821378174509526,0.003137356519899881,2
grenoble,threshold,share_HH,0.379127721326406,0.1628749108873035,0.4669601081176813,0.3040851972303778,4
hamburg,curvature,gini_everyday,0.5434731744533358,0.418624588366461,0.7448998587266085,0.3262752703601475,11
hamburg,curvature,gini_emergency,0.4366915248011818,0.3511307993985311,0.5204227618507581,0.169291962452227,11
hamburg,curvature,divergence_gap,-0.1067816496521539,-0.3082083339254267,0.0180669364347207,0.32627527036014736,11
hamburg,curvature,share_HH,0.3211397275379094,0.3180842647713913,0.3223197556815521,0.0042354909101607885,11
hamburg,form_swap,gini_everyday,0.5434731744533358,0.4658825349677979,0.5434731744533358,0.07759063948553785,2
hamburg,form_swap,gini_emergency,0.4366915248011818,0.314611327817109,0.4366915248011818,0.1220801969840728,2
hamburg,form_swap,divergence_gap,-0.1067816496521539,-0.2288618466362267,-0.0291910101666161,0.1996708364696106,2
hamburg,form_swap,share_HH,0.3211397275379094,0.3179805150533534,0.323289444089275,0.005308929035921617,2
hamburg,threshold,share_HH,0.3211397275379094,0.1373463124102438,0.4222126808606907,0.2848663684504469,4
helsingborg,curvature,gini_everyday,0.2837272493853849,0.2446302174235736,0.3315774390283956,0.08694722160482199,11
helsingborg,curvature,gini_emergency,0.3865599810661071,0.3143554909684785,0.4582416824123192,0.14388619144384074,11
helsingborg,curvature,divergence_gap,0.1028327316807222,0.0306282415830935,0.1745144330269342,0.1438861914438407,11
helsingborg,curvature,share_HH,0.3652948178546634,0.3464540679813704,0.3703714385019598,0.0239173705205894,11
helsingborg,form_swap,gini_everyday,0.2837272493853849,0.266717842104921,0.2837272493853849,0.017009407280463906,2
helsingborg,form_swap,gini_emergency,0.3865599810661071,0.290539171403321,0.3865599810661071,0.09602080966278614,2
helsingborg,form_swap,divergence_gap,0.1028327316807222,0.006811922017936,0.1198421389611861,0.1130302169432501,2
helsingborg,form_swap,share_HH,0.3652948178546634,0.3652948178546634,0.3711785111919985,0.0058836933373351274,2
helsingborg,threshold,share_HH,0.3652948178546634,0.1318253856213095,0.4547478138081854,0.3229224281868759,4
helsinki,curvature,gini_everyday,0.3406560996012276,0.267671785197975,0.4554012552020192,0.18772947000404416,11
helsinki,curvature,gini_emergency,0.4276336668118874,0.3415515299353657,0.5161893719874842,0.17463784205211846,11
helsinki,curvature,divergence_gap,0.0869775672106597,-0.0277675883901318,0.1755332723862565,0.2033008607763883,11
helsinki,curvature,share_HH,0.2694179473674898,0.267816247822034,0.272653379133943,0.004837131311908993,11
helsinki,form_swap,gini_everyday,0.3406560996012276,0.3406560996012276,0.3442507856326217,0.0035946860313940676,2
helsinki,form_swap,gini_emergency,0.4276336668118874,0.340683375639135,0.4276336668118874,0.08695029117275244,2
helsinki,form_swap,divergence_gap,0.0869775672106597,2.7276037907308925e-05,0.0833828811792657,0.0833556051413584,2
helsinki,form_swap,share_HH,0.2694179473674898,0.2694179473674898,0.2754427547116695,0.006024807344179706,2
helsinki,threshold,share_HH,0.2694179473674898,0.1230536494304246,0.373573243325883,0.2505195938954584,4
jaen,curvature,gini_everyday,0.5433123869554434,0.482708644543143,0.6117260089739252,0.12901736443078216,11
jaen,curvature,gini_emergency,0.382608755447956,0.3269457394951225,0.4331813321384749,0.10623559264335236,11
jaen,curvature,divergence_gap,-0.1607036315074873,-0.2291172535259691,-0.1000998890951869,0.1290173644307822,11
jaen,curvature,share_HH,0.2334632082138742,0.2266567909558769,0.2435020597762699,0.016845268820393,11
jaen,form_swap,gini_everyday,0.5433123869554434,0.5084309826714024,0.5433123869554434,0.03488140428404096,2
jaen,form_swap,gini_emergency,0.382608755447956,0.3093163074065161,0.382608755447956,0.07329244804143986,2
jaen,form_swap,divergence_gap,-0.1607036315074873,-0.2339960795489272,-0.1258222272234463,0.10817385232548091,2
jaen,form_swap,share_HH,0.2334632082138742,0.2403094064183761,0.2458732384665859,0.005563832048209816,2
jaen,threshold,share_HH,0.2334632082138742,0.0872589156332145,0.3260564338995952,0.2387975182663807,4
katowice,curvature,gini_everyday,0.4892694303746539,0.3729280848110299,0.7500732277341505,0.3771451429231206,11
katowice,curvature,gini_emergency,0.2785149515790945,0.2193550779594733,0.3378345951036072,0.1184795171441339,11
katowice,curvature,divergence_gap,-0.2107544787955593,-0.4715582761550559,-0.0944131332319353,0.3771451429231206,11
katowice,curvature,share_HH,0.2659930632043777,0.2632554555923806,0.2702963357729654,0.0070408801805847965,11
katowice,form_swap,gini_everyday,0.4892694303746539,0.3421688067536503,0.4892694303746539,0.14710062362100362,2
katowice,form_swap,gini_emergency,0.2785149515790945,0.202181023157815,0.2785149515790945,0.0763339284212795,2
katowice,form_swap,divergence_gap,-0.2107544787955593,-0.2870884072168389,-0.0636538551745557,0.22343455204228324,2
katowice,form_swap,share_HH,0.2659930632043777,0.2676945068783091,0.2697865479229144,0.0020920410446053084,2
katowice,threshold,share_HH,0.2659930632043777,0.0881123386726998,0.3636845965648297,0.2755722578921299,4
kobenhavn,curvature,gini_everyday,0.401570942357435,0.3067235314506474,0.5659492336800139,0.25922570222936653,11
kobenhavn,curvature,gini_emergency,0.4014195641491653,0.3248706454650242,0.4775456656798127,0.15267502021478851,11
kobenhavn,curvature,divergence_gap,-0.0001513782082697,-0.1645296695308486,0.0946960326985178,0.2592257022293664,11
kobenhavn,curvature,share_HH,0.3069379942053604,0.2886619279297802,0.3175795861442607,0.0289176582144805,11
kobenhavn,form_swap,gini_everyday,0.401570942357435,0.3785202139651421,0.401570942357435,0.023050728392292885,2
kobenhavn,form_swap,gini_emergency,0.4014195641491653,0.3035492417661182,0.4014195641491653,0.0978703223830471,2
kobenhavn,form_swap,divergence_gap,-0.0001513782082697,-0.0980217005913168,0.0228993501840231,0.1209210507753399,2
kobenhavn,form_swap,share_HH,0.3069379942053604,0.3069310118642347,0.3246060408005095,0.01767502893627476,2
kobenhavn,threshold,share_HH,0.3069379942053604,0.1203589963819999,0.398821573755127,0.2784625773731271,4
koeln,curvature,gini_everyday,0.5191303374586851,0.3995916603238408,0.7558897234677792,0.35629806314393836,11
koeln,curvature,gini_emergency,0.3980038963569262,0.3115284320625223,0.4945605914794408,0.18303215941691853,11
koeln,curvature,divergence_gap,-0.1211264411017589,-0.357885827110853,-0.0015877639669146,0.35629806314393836,11
koeln,curvature,share_HH,0.3131665749888983,0.3107603130251284,0.3168475983072862,0.006087285282157795,11
koeln,form_swap,gini_everyday,0.5191303374586851,0.4070605767065958,0.5191303374586851,0.1120697607520893,2
koeln,form_swap,gini_emergency,0.3980038963569262,0.2906434850584298,0.3980038963569262,0.10736041129849638,2
koeln,form_swap,divergence_gap,-0.1211264411017589,-0.2284868524002553,-0.0090566803496696,0.21943017205058568,2
koeln,form_swap,share_HH,0.3131665749888983,0.3116214552016961,0.315605507446497,0.0039840522448009175,2
koeln,threshold,share_HH,0.3131665749888983,0.1211706082596465,0.4101470346787649,0.2889764264191184,4
krakow,curvature,gini_everyday,0.5206509607549118,0.4121073328045001,0.6779682863395095,0.2658609535350093,11
krakow,curvature,gini_emergency,0.5187520474670599,0.4300065342318815,0.5939966920843064,0.16399015785242488,11
krakow,curvature,divergence_gap,-0.0018989132878518,-0.1592162388724495,0.1066447146625598,0.2658609535350093,11
krakow,curvature,share_HH,0.3957287718718225,0.3903430859214424,0.3963977572004381,0.006054671278995671,11
krakow,form_swap,gini_everyday,0.5206509607549118,0.4689919087455196,0.5206509607549118,0.05165905200939219,2
krakow,form_swap,gini_emergency,0.5187520474670599,0.4108815540118027,0.5187520474670599,0.10787049345525723,2
krakow,form_swap,divergence_gap,-0.0018989132878518,-0.109769406743109,0.0497601387215402,0.1595295454646492,2
krakow,form_swap,share_HH,0.3957287718718225,0.3940256980377527,0.3969178883038139,0.00289219026606119,2
krakow,threshold,share_HH,0.3957287718718225,0.1450557078275531,0.4739506516251169,0.3288949437975638,4
lahti,curvature,gini_everyday,0.3526544430179275,0.2754345382582056,0.4524867783507023,0.1770522400924967,11
lahti,curvature,gini_emergency,0.4447766989093415,0.3608240073877927,0.5209554375698269,0.16013143018203418,11
lahti,curvature,divergence_gap,0.0921222558914139,-0.0077100794413607,0.1693421606511359,0.1770522400924966,11
lahti,curvature,share_HH,0.3455095694633601,0.3423810862407484,0.354498538814635,0.012117452573886578,11
lahti,form_swap,gini_everyday,0.3526544430179275,0.3526544430179275,0.3563850313843857,0.0037305883664582318,2
lahti,form_swap,gini_emergency,0.4447766989093415,0.3569118765205796,0.4447766989093415,0.08786482238876192,2
lahti,form_swap,divergence_gap,0.0921222558914139,0.004257433502652,0.0883916675249557,0.0841342340223037,2
lahti,form_swap,share_HH,0.3455095694633601,0.3455095694633601,0.3580225170553773,0.01251294759201721,2
lahti,threshold,share_HH,0.3455095694633601,0.1280849496308929,0.4605878716088848,0.3325029219779919,4
landshut,curvature,gini_everyday,0.4922422161247943,0.3869135104351771,0.6374706227872661,0.250557112352089,11
landshut,curvature,gini_emergency,0.4383321751980949,0.362610664578062,0.5075995957532013,0.14498893117513934,11
landshut,curvature,divergence_gap,-0.0539100409266994,-0.1991384475891711,0.0514186647629177,0.2505571123520888,11
landshut,curvature,share_HH,0.3612797406318427,0.3351570370170402,0.3742212317716444,0.03906419475460421,11
landshut,form_swap,gini_everyday,0.4922422161247943,0.4607193767148119,0.4922422161247943,0.031522839409982406,2
landshut,form_swap,gini_emergency,0.4383321751980949,0.3241030827027538,0.4383321751980949,0.11422909249534113,2
landshut,form_swap,divergence_gap,-0.0539100409266994,-0.1681391334220405,-0.022387201516717,0.1457519319053235,2
landshut,form_swap,share_HH,0.3612797406318427,0.3639452629451558,0.3744967287221813,0.010551465777025537,2
landshut,threshold,share_HH,0.3612797406318427,0.1365213760137945,0.444967112596822,0.3084457365830275,4
