typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,8174,349022.7665483409,0.36014569530639323,0.04083716027627562,0.5
LH,9220,135531.2491769048,0.13985046435015266,0.04083716027627562,0.5
HL,11907,137649.26866721082,0.14203598253153787,0.04083716027627562,0.5
HH,145640,346912.1905305757,0.35796785781191626,0.04083716027627562,0.5
