city,name,country,tier,synthetic,population,mean_everyday,mean_emergency,gini_everyday,gini_emergency,p90_p50_ratio_emergency,spearman_rho,compounding_intensity,divergence_gap,compounding_pop_share_50,jaccard_high_50,compounding_pop_share_75,jaccard_high_75,gini_t_everyday,gini_t_emergency,pop_share_beyond_everyday_15,pop_share_beyond_everyday_30,pop_share_beyond_emergency_30,pop_share_beyond_emergency_45,pop_share_beyond_emergency_60
vilnius,Vilnius,LT,1,False,1010376.3769686642,0.4625139310238529,0.8012987324348999,0.4104001834524109,0.7387505952285147,20.40730469043274,0.5501193723109523,0.3987331108662219,0.3283504117761038,0.35785838606456866,0.5592271326812915,0.12459933825309234,0.3314579362708435,0.49568944843751617,0.5007386149279661,0.6455276007813943,0.518077575917019,0.2636323108465812,0.17057704934646856,0.14204892775038178
