column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,183233,0.8798112011677486,0.9694076953420634,1153
ses_census_foreign_born_share,191021,0.9172060461721661,0.9769879450678928,1087
ses_census_share_ge65,191021,0.9172060461721661,0.9769879450678928,1315
ses_census_share_u15,191021,0.9172060461721661,0.9769879450678928,1217
