level,regime,service,n_facilities,pop_mean_time_min,pop_median_time_min,pop_p90_time_min_reachable,pop_share_beyond_15min,pop_share_beyond_30min,pop_service_deprived_share,unreachable_pop_share,mean_deprivation,pop_share_beyond_8min,pop_share_beyond_45min,pop_share_beyond_60min
service,everyday,gp,38.0,12.13168091888937,11.509563691282331,21.214408954306563,0.715950069648721,0.6032900930988208,0.5936644061411487,0.000824200192626165,0.7374020771374566,,,
service,everyday,pharmacy,127.0,6.793593305358419,6.029546240943091,13.0,0.3691791175962287,0.34155485878055936,0.3406425428076189,0.000824200192626165,0.4409454837746079,,,
service,everyday,supermarket,325.0,5.631201394304198,4.482771032475649,12.10828889422358,0.3091950874671867,0.27990892045767934,0.2784539226025516,0.000824200192626165,0.36723700287595407,,,
service,everyday,school_primary,338.0,5.98678365541171,5.197645170320369,11.973175520148397,0.22466022597549293,0.20871848149420089,0.20789114956342106,0.000824200192626165,0.3088523774822094,,,
service,everyday,school_secondary,338.0,5.98678365541171,5.197645170320369,11.973175520148397,0.22466022597549293,0.20871848149420089,0.20789114956342106,0.000824200192626165,0.3088523774822094,,,
service,everyday,green_space_local,482.0,5.447729577060821,4.332691720147476,12.348121160242313,0.3224406218779733,0.298422859702199,0.29759310543367606,0.000824200192626165,0.3827289656714414,,,
service,everyday,green_space_district,482.0,5.447729577060821,4.332691720147476,12.348121160242313,0.3224406218779733,0.298422859702199,0.29759310543367606,0.000824200192626165,0.3827289656714414,,,
service,emergency,emergency_dept_hospital,10.0,17.65791674280386,13.0,39.0,0.4537881573167607,0.21051289914497365,0.027351722322485453,0.000824200192626165,2.8554175664733186,0.6700681978889533,0.08224192788174733,0.02831028465870545
service,emergency,ambulance_station,2.0,33.20406054061654,34.0,49.0,0.9302386189429193,0.6976698052562721,0.08242062557971509,0.000824200192626165,7.1163762537042015,0.9674683477107028,0.20844453594559859,0.08346914043452935
