typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,45443,1935730.0196755761,0.6389385810668717,0.0004442526655317746,0.75
LH,22190,336485.93680635816,0.1110660292637524,0.0004442526655317746,0.75
HL,29657,338637.5741362111,0.11177623372849338,0.0004442526655317746,0.75
HH,72678,418749.1213979197,0.13821915594088252,0.0004442526655317746,0.75
