city,name,country,tier,synthetic,population,mean_everyday,mean_emergency,gini_everyday,gini_emergency,p90_p50_ratio_emergency,spearman_rho,compounding_intensity,divergence_gap,compounding_pop_share_50,jaccard_high_50,compounding_pop_share_75,jaccard_high_75,gini_t_everyday,gini_t_emergency,pop_share_beyond_everyday_15,pop_share_beyond_everyday_30,pop_share_beyond_emergency_30,pop_share_beyond_emergency_45,pop_share_beyond_emergency_60
budapest,Budapest,HU,1,False,3030949.1592591573,0.1833705327802741,0.15582745597033096,0.53776193737058,0.5065220928587683,4.020694274870365,0.48428039052731886,0.38644732051115493,-0.03123984451181172,0.3275507012266684,0.4864731165109175,0.13824644777960454,0.3829465170905904,0.638643762155155,0.3058419856718512,0.19716792826322002,0.14305931110583245,0.0428268922308191,0.004085504887973383,0.0018745133664528602
