regime,weighted_mean,gini,units,concentration_index,concentration_ses_col
everyday,0.18310328454559105,0.537857467899992,DLF: fraction of the saturation ceiling Lmax,-0.14617055673340013,ses_census_employment_share
emergency,0.15574628979413874,0.5064001666998887,DCF: multiples of g(45 min) [anchored],-0.2218456095242809,ses_census_employment_share
