typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,14381,990624.741780492,0.3269817383877967,0.0004442526655317746,0.5
LH,21411,524187.0368255568,0.17302171176696513,0.0004442526655317746,0.5
HL,17082,523708.56752219377,0.1728637803949931,0.0004442526655317746,0.5
HH,117094,991082.3058878225,0.3271327694502451,0.0004442526655317746,0.5
