typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,7309,969265.316129298,0.27527249034705015,0.0003269286847010011,0.5
LH,7012,791310.67298948,0.224733162290269,0.0003269286847010011,0.5
HL,11430,798502.8806959104,0.22677575774220224,0.0003269286847010011,0.5
HH,67497,962033.3012827416,0.2732185896204788,0.0003269286847010011,0.5
