city,name,country,tier,synthetic,population,mean_everyday,mean_emergency,gini_everyday,gini_emergency,p90_p50_ratio_emergency,spearman_rho,compounding_intensity,divergence_gap,compounding_pop_share_50,jaccard_high_50,compounding_pop_share_75,jaccard_high_75,gini_t_everyday,gini_t_emergency,pop_share_beyond_everyday_15,pop_share_beyond_everyday_30,pop_share_beyond_emergency_30,pop_share_beyond_emergency_45,pop_share_beyond_emergency_60
athina,Athina,EL,1,False,3522263.700136085,0.10318556345844834,0.7336229957734932,0.6087253620756289,0.5004321559659072,3.2101212900203344,0.27517185573574043,0.3608268659003896,-0.1082932061097217,0.2739368499867703,0.37820073152952105,0.11094350872799852,0.2836125930022698,0.6832831316534467,0.29866273718681263,0.10849946984040676,0.05696939080518437,0.031130035761696914,0.006335499891117749,2.9477190960218042e-05
