column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,84009,0.8969475021620525,0.9919603085020071,967
ses_census_foreign_born_share,84517,0.9023713178377339,0.9926743973626206,956
ses_census_share_ge65,84517,0.9023713178377339,0.9926743973626206,1026
ses_census_share_u15,84517,0.9023713178377339,0.9926743973626206,967
