city,name,country,tier,synthetic,population,mean_everyday,mean_emergency,gini_everyday,gini_emergency,p90_p50_ratio_emergency,spearman_rho,compounding_intensity,divergence_gap,compounding_pop_share_50,jaccard_high_50,compounding_pop_share_75,jaccard_high_75,gini_t_everyday,gini_t_emergency,pop_share_beyond_everyday_15,pop_share_beyond_everyday_30,pop_share_beyond_emergency_30,pop_share_beyond_emergency_45,pop_share_beyond_emergency_60
roma,Roma,IT,1,False,4432844.861252554,0.2876631186720097,0.16868280529223398,0.4236810356556205,0.5034165520180388,3.961769434254965,0.4766291747263993,0.38724608451539266,0.07973551636241832,0.3411909720132807,0.5167677701147864,0.13097938194764008,0.3547659046849958,0.5135896680497162,0.3099042723040596,0.584104280319078,0.24189384819274215,0.0455721781998252,0.006448902202873167,0.000982603105398142
