column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,224844,0.9647348570987244,0.9988052675363023,2408
ses_census_foreign_born_share,225799,0.9688324616090929,0.9989706097620686,2658
ses_census_share_ge65,225799,0.9688324616090929,0.9989706097620686,2686
ses_census_share_u15,225799,0.9688324616090929,0.9989706097620686,2524
