typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,976,50049.1212705113,0.42684008659374667,0.0,0.5
LH,1090,8581.862046179827,0.0731897513070875,0.0,0.5
HL,587,8256.000321302097,0.07041066461518289,0.0,0.5
HH,13521,50367.985711093526,0.4295594974839829,0.0,0.5
