typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,3666,76712.04037047643,0.6542327442182212,0.0,0.75
LH,2826,11216.406217281707,0.09565825891684536,0.0,0.75
HL,3427,11680.280007562134,0.09961437090813675,0.0,0.75
HH,6255,17646.242753766477,0.15049462595679675,0.0,0.75
