typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,16527,583632.5745391492,0.5854667186374075,0.0,0.75
LH,8931,163981.35468431795,0.1644966882127046,0.0,0.75
HL,27801,163248.38499110937,0.16376141506335656,0.0,0.75
HH,23824,86004.89609837346,0.08627517808653135,0.0,0.75
