typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,4299,267949.9689392322,0.2687920378634118,0.0,0.5
LH,5092,230491.30709782802,0.23121565712395042,0.0,0.5
HL,25256,230357.34453843813,0.23108127356914596,0.0,0.5
HH,42436,268068.58973745164,0.2689110314434918,0.0,0.5
