column,n_cells,cell_share,pop_share,n_distinct
ses_census_employment_share,32849,0.912928686565505,0.9793429847789032,386
ses_census_foreign_born_share,33265,0.9244900227891724,0.9811544355170986,351
ses_census_share_ge65,33265,0.9244900227891724,0.9811544355170986,401
ses_census_share_u15,33265,0.9244900227891724,0.9811544355170986,382
