regime,weighted_mean,gini,units,concentration_index,concentration_ses_col
everyday,0.2809644917762919,0.5330384429502603,DLF: fraction of the saturation ceiling Lmax,0.014232607804004224,ses_census_employment_share
emergency,0.8236382128042028,0.5683837118757672,DCF: multiples of g(15 min) [anchored],-0.0007201763251084766,ses_census_employment_share
