typology,n_cells,population,population_share,unclassified_pop_share,threshold
LL,1953,89152.96142705576,0.36210875727153474,7.912695031528352e-05,0.5
LH,1901,33953.31681890227,0.13790672975680004,7.912695031528352e-05,0.5
HL,4348,26625.82592471945,0.108144974464106,7.912695031528352e-05,0.5
HH,27754,96472.82635576813,0.39183953850755926,7.912695031528352e-05,0.5
